15-09-2015, +22, 755, СВ 1м/с, +17, 754, СВ 1м/с
16-09-2015, +22, 752, З 2м/с, +16, 752, З 2м/с
17-09-2015, +23, 754, СЗ 1м/с, +15, 755, СЗ 1м/с
18-09-2015, +22, 754, З 1м/с, +19, 753, З 1м/с
19-09-2015, +28, 749, З 3м/с, +20, 749, З 3м/с
20-09-2015, +25, 750, СЗ 2м/с, +18, 752, СЗ 2м/с
21-09-2015, +23, 754, В 1м/с, +18, 754, В 1м/с
