31-1-2012, -17, 767, В 4м/с, -19, 768, В 4м/с
1-2-2012, -19, 772, В 3м/с, -21, 773, В 3м/с
2-2-2012, -19, 772, В 2м/с, -21, 772, В 2м/с
3-2-2012, -19, 777, В 1м/с, -24, 779, В 1м/с
4-2-2012, -15, 776, С 2м/с, -20, 774, С 2м/с
5-2-2012, -14, 770, СВ 2м/с, -16, 770, СВ 2м/с
7-2-2012, -13, 769, В 2м/с, -14, 767, В 2м/с
