11-12-2012, -12, 766, В 2м/с, -13, 767, В 2м/с
12-12-2012, -11, 769, В 2м/с, -11, 769, В 2м/с
13-12-2012, -12, 774, В 4м/с, -14, 774, В 4м/с
14-12-2012, -12, 775, СВ 1м/с, -13, 775, СВ 1м/с
15-12-2012, -12, 777, С 1м/с, -15, 775, С 1м/с
16-12-2012, -10, 768, СВ 2м/с, -15, 768, СВ 2м/с
17-12-2012, -14, 770, ЮВ 2м/с, -16, 771, ЮВ 2м/с
